id,IATACode,region,country,name,lat,lon,elevation,bearing,indicator
CKM8,   ,CAN,CY,OPAPIMISKAN LAKE,52.608694,-90.377044,1010.0,-4.0,C
CKN5,   ,CAN,CY,FILLMORE,49.868889,-103.445278,2000.0,12.0,C
CKN8,   ,CAN,CY,NEKWEAGA BAY,57.7425,-103.944722,1320.0,9.0,C
CKP2,   ,CAN,CY,SPRING VALLEY NORTH,50.06,-105.401944,2200.0,10.0,C
CKP4,   ,CAN,CY,PALESTINE,44.49,-78.977778,890.0,-11.0,C
CKP7,   ,CAN,CY,KAPUSKASING (SENSENBRENNER HOS,49.425,-82.426944,783.0,-10.0,H
CKQ3,YNO,CAN,CY,NORTH SPIRIT LAKE,52.489975,-92.971108,1082.0,-1.0,C
CKQ5,   ,CAN,CY,LUCKY LAKE,50.994167,-107.131389,2084.0,11.0,C
CKQ6,   ,CAN,CY,ERICKSON MUNI,50.499444,-99.897778,2114.0,7.0,C
CKQ7,   ,CAN,CY,VERMILLION BAY,49.879722,-93.436389,1284.0,-1.0,C
CKQ8,   ,CAN,CY,MCARTHUR RIVER,57.767394,-105.02425,1729.0,10.0,C
CKQ9,   ,CAN,CY,PINE DOCK,51.619525,-96.812358,749.0,3.0,C
CKR3,   ,CAN,CY,STE. ROSE DU LAC,51.040833,-99.495278,900.0,8.0,C
CKR4,   ,CAN,CY,LUNDAR,50.703333,-98.056667,830.0,4.0,C
CKR7,   ,CAN,CY,GABRIELLE FARM,49.784722,-100.956111,1440.0,8.0,C
CKR9,   ,CAN,CY,OUTLOOK,51.4825,-107.036667,1771.0,11.0,C
CKS7,   ,CAN,CY,WADENA,51.933333,-103.833333,1740.0,9.0,C
CKS8,   ,CAN,CY,CRYSTAL LODGE,57.464167,-106.748333,1615.0,12.0,C
CKT7,   ,CAN,CY,WAKAW,52.65,-105.766667,1660.0,10.0,C
CKU,CKU,CAN,PA,CORDOVA MUN,60.543644,-145.725856,59.0,26.0,C
CKU2,   ,CAN,CY,TREHERNE,49.631111,-98.666389,1200.0,6.0,C
CKU6,   ,CAN,CY,GRENFELL,50.419167,-102.935278,1964.0,8.0,C
CKU7,   ,CAN,CY,WATROUS,51.685278,-105.37,1700.0,10.0,C
CKV2,   ,CAN,CY,KELVINGTON,52.126111,-103.531111,1860.0,9.0,C
CKV4,   ,CAN,CY,NORTH OF SIXTY,60.315533,-103.131633,1202.0,8.0,C
CKV6,   ,CAN,CY,CHURCHBRIDGE,51.016667,-101.816667,1745.0,7.0,C
CKW6,   ,CAN,CY,DAVIN LAKE,56.883333,-103.583333,1200.0,9.0,C
CKX,CKX,CAN,PA,CHICKEN,64.066753,-141.951347,1640.0,31.0,C
CKX4,   ,CAN,CY,FISHER BRANCH,51.083333,-97.483333,825.0,6.0,C
CKX5,   ,CAN,CY,DINSMORE,51.330556,-107.4375,1900.0,11.0,C
CKX8,   ,CAN,CY,BIG RIVER,53.836111,-107.009444,1592.0,11.0,C
CKY2,   ,CAN,CY,WHITEWOOD,50.333333,-102.266667,2000.0,11.0,C
CKY8,   ,CAN,CY,ARKAYLA SPRINGS,51.204722,-114.774444,4000.0,15.0,C
CKZ3,   ,CAN,CY,ELK ISLAND,54.671389,-94.145278,625.0,2.0,C
CKZ6,   ,CAN,CY,LOUISE MUN,49.147222,-98.880833,1525.0,5.0,C
CKZ7,   ,CAN,CY,WINKLER,49.170611,-97.920019,890.0,4.0,C
CLA4,   ,CAN,CY,HOLLAND LANDING AIRPARK,44.089444,-79.495,855.0,-11.0,C
CLC2,   ,CAN,CY,CHAPESKIE,43.068333,-81.125556,930.0,-9.0,C
CLC4,   ,CAN,CY,LOON CREEK,50.845556,-104.323611,1840.0,9.0,C
CLE4,   ,CAN,CY,LOWER EAST PUBNICO (LA FIELD),43.622222,-65.762222,107.0,-17.0,P
CLF,   ,CAN,PA,CLEAR SKY LODGE,64.257033,-149.18625,650.0,26.0,C
CLG7,   ,CAN,CY,LEGEND,57.196994,-112.895583,2061.0,16.0,C
CLH2,   ,CAN,CY,STETTLER (HOSPITAL & CARE CENT,52.323333,-112.725278,2694.0,14.0,H
CLH3,   ,CAN,CY,LONG HARBOUR,48.858194,-123.474583,50.0,16.0,C
CLH4,   ,CAN,CY,LETHBRIDGE (CHINOOK REGIONAL H,49.685886,-112.816714,3037.0,14.0,H
CLH5,   ,CAN,CY,BOBCAYGEON/CHESHER,44.525431,-78.448144,892.0,-11.0,C
CLH7,   ,CAN,CY,LONG HARBOUR RIVER,47.904469,-54.920258,300.0,-18.0,H
CLJ3,   ,CAN,CY,LETHBRIDGE (J3 AIRFIELD),49.741667,-112.739444,2910.0,14.0,C
CLM2,   ,CAN,CY,LEAMINGTON,42.024783,-82.525033,582.0,-8.0,C
CLS3,   ,CAN,CY,SOUTH LIEGE,56.832231,-113.098692,1707.0,16.0,C
CLV2,   ,CAN,CY,STAYNER (CLEARVIEW),44.4045,-80.148167,877.0,-10.0,C
CLW2,   ,CAN,CY,ULLSWATER,45.210861,-79.504375,1010.0,-11.0,C
CLW4,   ,CAN,CY,WATSON,43.105767,-81.23935,935.0,-9.0,C
CMA2,   ,CAN,CY,MATTAWA,46.299722,-78.747778,600.0,-12.0,C
CMA5,   ,CAN,CY,MATTAWA (HOSPITAL),46.31,-78.712778,566.0,-12.0,H
CMB2,   ,CAN,CY,MEADOWBANK,65.025003,-96.071019,475.0,-4.0,C
CMB5,   ,CAN,CY,BELLSHILL,43.431719,-80.025142,950.0,-10.0,C
CMB7,   ,CAN,CY,BOURDON FARM,45.252997,-74.806892,359.0,-14.0,C
CMB8,   ,CAN,CY,COMBERMERE (BONNIE BRAE),45.374167,-77.722917,1545.0,-12.0,C
CMC3,   ,CAN,CY,MAYERTHORPE (HEALTHCARE CENTRE,53.948814,-115.132925,2351.0,16.0,H
CME2,   ,CAN,CY,OMEMEE,44.285556,-78.627514,840.0,-11.0,C
CME3,   ,CAN,CY,BALA (MEDORA LAKE),45.064139,-79.679611,825.0,-11.0,C
CMF2,   ,CAN,CY,CALMAR,53.184444,-113.739444,2520.0,15.0,C
CMF4,   ,CAN,CY,PORT HOPE (MILLSON FIELD),43.988833,-78.428333,525.0,-11.0,C
CMH5,   ,CAN,CY,REGIONAL HOSPITAL,50.035278,-110.701944,2423.0,13.0,H
CMI2,   ,CAN,CY,MINDEN (HOSPITAL),44.924722,-78.729444,905.0,-12.0,H
CML5,   ,CAN,CY,THUNDER BAY (MARTIN'S LANDING),48.293556,-89.543289,1114.0,-3.0,C
CML7,   ,CAN,CY,MINTO LANDING,62.593994,-136.874247,1539.0,20.0,C
CML8,   ,CAN,CY,ST-MATHIEU-DE-LAPRAIRIE,45.311167,-73.565167,155.0,-14.0,C
CMN3,   ,CAN,CY,ST-MICHEL-DE-NAPIERVILLE,45.213611,-73.575833,206.0,-15.0,C
CMN4,   ,CAN,CY,MINTO,62.604667,-137.222,2969.0,20.0,C
CMN5,   ,CAN,CY,MANIC-5,50.657472,-68.832411,1332.0,-19.0,C
CMN6,   ,CAN,CY,MORINVILLE (MIKE'S FIELD),53.836944,-113.563333,2302.0,15.0,C
CMR2,YMV,CAN,CY,MARY RIVER,71.323492,-79.353772,589.0,-33.0,C
CMR6,   ,CAN,CY,CAMROSE/ST MARY'S HOSPITAL,53.015153,-112.830386,2428.0,15.0,H
CMT3,   ,CAN,CY,FOOTHILLS HOSPITAL MCCAIG TOWE,51.065278,-114.135,3761.0,15.0,H
CMW4,   ,CAN,CY,MADAWASKA COLLINS,45.507508,-77.990625,1040.0,-12.0,C
CMX2,   ,CAN,CY,MAXVILLE,45.297392,-74.849925,320.0,-14.0,C
CMY2,   ,CAN,CY,M Y,53.636389,-112.600694,2214.0,14.0,C
CNA2,   ,CAN,CY,HIGHGATE,42.554444,-81.803056,710.0,-8.0,C
CNA3,   ,CAN,CY,BARRIE AIRPARK,44.406389,-79.731667,963.0,-11.0,C
CNA4,   ,CAN,CY,EMSDALE,45.55,-79.35,1150.0,-11.0,C
CNA5,   ,CAN,CY,UXBRIDGE (COTTAGE HOSPITAL),44.103056,-79.128333,900.0,-11.0,H
CNA9,   ,CAN,CY,TOMVALE,44.916111,-76.935833,890.0,-13.0,C
CNB2,   ,CAN,CY,BOLTON,43.852222,-79.694722,700.0,-10.0,H
CNB3,   ,CAN,CY,NORTH BAY (NORTH BAY REGL HEAL,46.334722,-79.495833,715.0,-12.0,H
CNB4,   ,CAN,CY,COBOURG (NORTHUMBERLAND HILLS,43.977222,-78.2,343.0,-12.0,H
CNC3,   ,CAN,CY,BRAMPTON-CALEDON,43.759806,-79.873889,936.0,-10.0,C
CNC4,   ,CAN,CY,GUELPH,43.5637,-80.195867,1100.0,-9.0,C
CNC9,   ,CAN,CY,PERTH (GREAT WAR MEML HOSPITAL,44.906944,-76.253611,450.0,-13.0,H
CND4,   ,CAN,CY,STANHOPE MUN,45.110833,-78.64,1066.0,-12.0,C
CNE2,   ,CAN,CY,ORILLIA (MARA),44.615833,-79.333889,735.0,-10.0,C
CNE3,XBE,CAN,CY,BEARSKIN LAKE,53.965669,-91.027214,800.0,-4.0,C
CNE4,   ,CAN,CY,IROQUOIS FALLS,48.741364,-80.793267,1008.0,-11.0,C
CNE9,   ,CAN,CY,ESSEX,42.095833,-82.879444,620.0,-6.0,C
CNF2,   ,CAN,CY,HALIBURTON (HOSPITAL),45.038056,-78.530278,1050.0,-12.0,H
CNF3,   ,CAN,CY,PENDLETON,45.486111,-75.096111,260.0,-14.0,C
CNF4,   ,CAN,CY,KAWARTHA LAKES (LINDSAY),44.364789,-78.783844,895.0,-11.0,C
CNF8,   ,CAN,CY,DWIGHT,45.313403,-78.975,1100.0,-12.0,C
CNF9,   ,CAN,CY,NIAGARA SOUTH,42.999444,-79.063333,576.0,-11.0,C
CNG2,   ,CAN,CY,ABERDEEN HOSPITAL,45.572222,-62.644167,77.0,-18.0,H
CNG5,   ,CAN,CY,PEMBROKE (REGIONAL HOSPITAL),45.815278,-77.107778,496.0,-13.0,H
CNG6,   ,CAN,CY,WALKERTON (COUNTY OF BRUCE GEN,44.121111,-81.152222,875.0,-9.0,H
CNG8,   ,CAN,CY,NIAGARA FALLS (GREATER NIAGARA,43.105833,-79.091944,650.0,-11.0,H
CNH2,YNP,CAN,CY,NATUASHISH,55.913903,-61.184392,33.0,-23.0,C
CNH4,   ,CAN,CY,ST CATHARINES (NIAGARA HEALTH,43.151667,-79.280556,336.0,-10.0,H
CNJ4,   ,CAN,CY,ORILLIA RAMA REGL,44.683333,-79.316667,725.0,-11.0,C
CNK4,YPD,CAN,CY,PARRY SOUND AREA MUN,45.257578,-79.829731,830.0,-11.0,C
CNK6,   ,CAN,CY,OWEN SOUND (GREY BRUCE HEALTH,44.568056,-80.913333,794.0,-10.0,H
CNK9,   ,CAN,CY,KITCHENER-WATERLOO (GRAND RIVE,43.452858,-80.503683,1109.0,-10.0,H
CNL2,   ,CAN,CY,NORTH LIEGE,57.135989,-113.289683,2236.0,17.0,C
CNL3,XBR,CAN,CY,BROCKVILLE REGL TACKABERRY,44.639422,-75.750183,404.0,-14.0,C
CNL4,   ,CAN,CY,PORT ELGIN,44.415278,-81.414444,650.0,-9.0,C
CNL8,   ,CAN,CY,BOKER FIELD,44.655278,-79.878889,705.0,-10.0,C
CNL9,   ,CAN,CY,NUELTIN LAKE,59.708017,-100.127347,971.0,5.0,C
CNM2,   ,CAN,CY,MELBOURNE,42.824167,-81.548611,735.0,-8.0,C
CNM3,   ,CAN,CY,STURGEON FALLS (WEST NIPISSING,46.3734,-79.9162,680.0,-11.0,H
CNM5,KIF,CAN,CY,KINGFISHER LAKE,53.012494,-89.855183,866.0,-4.0,C
CNN3,   ,CAN,CY,FISHER,44.028333,-80.206111,1675.0,-10.0,C
CNN8,   ,CAN,CY,GANANOQUE,44.401944,-76.244167,395.0,-13.0,C
CNP3,   ,CAN,CY,ARNPRIOR,45.413814,-76.365719,355.0,-13.0,C
CNP7,   ,CAN,CY,IROQUOIS,44.841944,-75.312222,246.0,-14.0,C
CNP8,   ,CAN,CY,GREENBANK,44.134244,-79.012403,975.0,-11.0,C
CNQ3,   ,CAN,CY,NIAGARA CENTRAL DOROTHY RUNGEL,42.980097,-79.324656,585.0,-10.0,C
CNR2,   ,CAN,CY,INNERKIP,43.232633,-80.694608,1010.0,-9.0,C
CNR3,   ,CAN,CY,SAULT STE. MARIE,46.504444,-84.323333,580.0,-7.0,H
CNR4,   ,CAN,CY,TOBERMORY,45.221733,-81.628644,700.0,-9.0,C
CNR5,   ,CAN,CY,TROTTER,44.7284,-78.750461,1039.0,-11.0,C
CNR6,   ,CAN,CY,CARLETON PLACE,45.103889,-76.123333,450.0,-14.0,C
CNS3,   ,CAN,CY,ENGLEHART (DISTRICT HOSPITAL),47.82305,-79.880167,679.0,-12.0,H
CNS4,   ,CAN,CY,ALEXANDRIA,45.333333,-74.616667,260.0,-15.0,C
CNS8,   ,CAN,CY,MORRISBURG,44.95,-75.083333,254.0,-14.0,C
CNS9,   ,CAN,CY,SMITHS FALLS (COMMUNITY HOSPIT,44.907222,-76.027778,409.0,-14.0,H
CNT4,   ,CAN,CY,LITTLE CURRENT (MANITOULIN HEA,45.978056,-81.926389,625.0,-9.0,H
CNT6,   ,CAN,CY,ELMIRA,43.584722,-80.603056,1250.0,-9.0,C
CNT7,   ,CAN,CY,PICTON,43.989167,-77.139167,465.0,-12.0,C
CNT9,   ,CAN,CY,STEEVES,43.940067,-78.445036,502.0,-11.0,C
CNU3,   ,CAN,CY,PETERBOROUGH (REGL HEALTH CENT,44.300556,-78.345833,738.0,-12.0,H
CNU4,   ,CAN,CY,BELLEVILLE,44.192222,-77.309444,320.0,-12.0,C
CNU8,   ,CAN,CY,MARKHAM,43.935833,-79.262222,807.0,-11.0,C
CNV3,   ,CAN,CY,NEW LISKEARD (TEMISKAMING HOSP,47.494444,-79.691667,895.0,-12.0,H
CNV4,   ,CAN,CY,HAWKESBURY,45.616667,-74.65,167.0,-15.0,C
CNV8,   ,CAN,CY,EDENVALE,44.438833,-79.965286,718.0,-10.0,C
CNV9,   ,CAN,CY,NEUVILLE,46.723333,-71.5825,314.0,-16.0,C
CNW3,   ,CAN,CY,BANCROFT,45.073056,-77.880556,1085.0,-12.0,C
CNW4,   ,CAN,CY,MINDEMOYA (HOSPITAL),45.738889,-82.166667,675.0,-9.0,H
CNW8,   ,CAN,CY,TORONTO (HOSPITAL FOR SICK CHI,43.65675,-79.387619,500.0,-10.0,H
CNX3,   ,CAN,CY,CAREY LAKE,49.75,-84.033333,837.0,-9.0,C
CNX8,   ,CAN,CY,NIXON,42.847444,-80.395389,780.0,-9.0,C
CNY3,   ,CAN,CY,COLLINGWOOD,44.449444,-80.159167,730.0,-10.0,C
CNY4,   ,CAN,CY,ALLISTON,44.183333,-79.833333,720.0,-10.0,C
CNY8,   ,CAN,CY,TORONTO (SUNNYBROOK MEDICAL CE,43.7225,-79.370556,480.0,-11.0,H
CNZ4,   ,CAN,CY,MADAWASKA VALLEY,45.5,-77.65,1000.0,-13.0,C
CNZ6,   ,CAN,CY,GEORGETOWN & DISTRICT HOSPITAL,43.644444,-79.934444,878.0,-10.0,H
CNZ7,   ,CAN,CY,HANOVER (DISTRICT HOSPITAL),44.140833,-81.029167,935.0,-9.0,H
CNZ8,   ,CAN,CY,GRIMSBY REGL,43.158961,-79.599922,631.0,-10.0,C
COK3,   ,CAN,CY,OAKWOOD,44.336667,-78.909722,920.0,-11.0,C
COP2,   ,CAN,CY,ORILLIA (ONTARIO PROVINCIAL PO,44.584444,-79.428889,820.0,-11.0,H
COR3,   ,CAN,CY,ORONO,43.972783,-78.589308,590.0,-11.0,C
COR8,   ,CAN,CY,ROSEHILL,43.902058,-80.023761,1500.0,-10.0,C
COS2,   ,CAN,CY,IONA STATION (BOBIER STRIP),42.676358,-81.451081,755.0,-9.0,C
CPA2,   ,CAN,CY,MOUNT FOREST (LOUISE MARSHALL,43.974167,-80.7375,1365.0,-10.0,H
CPA3,   ,CAN,CY,PALMERSTON (DISTRICT HOSPITAL),43.838333,-80.841944,1300.0,-9.0,H
CPA4,   ,CAN,CY,SIMCOE (DENNISON FIELD),42.819167,-80.265833,722.0,-9.0,C
CPA6,   ,CAN,CY,HAGERSVILLE (WEST HALDIMAND GE,42.958333,-80.043333,730.0,-10.0,H
CPA7,   ,CAN,CY,MEAFORD (GENERAL HOSPITAL),44.606944,-80.598889,675.0,-10.0,H
CPA8,   ,CAN,CY,SIMCOE (NORFOLK GENERAL HOSPIT,42.846667,-80.319722,710.0,-9.0,H
CPA9,   ,CAN,CY,DUNNVILLE (HALDIMAND WAR MEML,42.913889,-79.628056,596.0,-10.0,H
CPB2,   ,CAN,CY,FERGUS (GROVES MEML COMMUNITY,43.721667,-80.375556,1411.0,-10.0,H
CPB3,   ,CAN,CY,WELLAND (COUNTY GENERAL HOSPIT,42.9775,-79.249722,585.0,-10.0,H
CPB5,   ,CAN,CY,PILOT BUTTE,50.461111,-104.430556,2000.0,9.0,C
CPB7,   ,CAN,CY,BANCROFT (NORTH HASTINGS DISTR,45.071389,-77.878889,1085.0,-12.0,H
CPB8,   ,CAN,CY,BISTCHO,59.638222,-118.333147,1951.0,19.0,C
CPB9,   ,CAN,CY,BALDWIN,44.267222,-79.340556,750.0,-11.0,C
CPC2,   ,CAN,CY,PORT CARLING,45.092792,-79.597264,850.0,-11.0,C
CPC3,   ,CAN,CY,ARTHUR (WALTER'S FIELD),43.85,-80.45,1550.0,-10.0,C
CPC6,   ,CAN,CY,TEESWATER (THOMPSON FIELD),43.948333,-81.271944,1000.0,-9.0,C
CPC9,   ,CAN,CY,HUNTSVILLE (MEML DISTRICT HOSP,45.340278,-79.206389,1090.0,-11.0,H
CPD2,   ,CAN,CY,ETHEL,43.744592,-81.177083,1170.0,-9.0,C
CPD3,   ,CAN,CY,DURHAM (MEML HOSPITAL),44.179167,-80.829444,1125.0,-10.0,H
CPD4,   ,CAN,CY,BRUSSELS (ARMSTRONG FIELD),43.75,-81.233333,1100.0,-9.0,C
CPD9,   ,CAN,CY,MARKDALE (CENTRE GREY GENERAL,44.315,-80.655278,1369.0,-10.0,H
CPE2,   ,CAN,CY,AJAX (PICKERING GENERAL HOSPIT,43.836111,-79.017222,300.0,-11.0,H
CPE4,   ,CAN,CY,REID'S,43.442778,-80.232222,1050.0,-9.0,C
CPE6,   ,CAN,CY,SOUTH RIVER,45.822617,-79.323583,1190.0,-12.0,C
CPE7,   ,CAN,CY,PICTON (PRINCE EDWARD CO HOSPI,44.016389,-77.138056,353.0,-12.0,H
CPE8,   ,CAN,CY,PAINTEARTH (FETAZ),52.382778,-112.002222,2458.0,13.0,C
CPF2,   ,CAN,CY,BAR RIVER,46.418928,-84.094306,594.0,-7.0,C
CPF3,   ,CAN,CY,PARTI,45.427008,-76.067769,230.0,-13.0,C
CPF4,   ,CAN,CY,BRUCE MCPHAIL MEML,45.59525,-76.834125,500.0,-13.0,C
CPF6,   ,CAN,CY,STONEY CREEK,43.169483,-79.709617,680.0,-10.0,C
CPF7,   ,CAN,CY,SOUTHAMPTON,44.493889,-81.335278,685.0,-9.0,C
CPG3,   ,CAN,CY,FT ERIE (AIRBUS HELICOPTERS CA,42.921111,-78.955833,625.0,-11.0,H
CPG4,   ,CAN,CY,ELMIRA (EAST),43.591944,-80.512222,1150.0,-10.0,C
CPG5,   ,CAN,CY,HAWKESBURY (EAST),45.582778,-74.548889,200.0,-15.0,C
CPG7,   ,CAN,CY,FERGUS (JUERGENSEN),43.735,-80.447222,1450.0,-10.0,C
CPG8,   ,CAN,CY,CHATHAM (PUBLIC GENERAL HOSPIT,42.403611,-82.193333,593.0,-8.0,H
CPG9,   ,CAN,CY,RENFREW (VICTORIA HOSPITAL),45.4825,-76.696111,400.0,-13.0,H
CPH2,   ,CAN,CY,ROLPH,46.116667,-77.533333,490.0,-13.0,C
CPH3,   ,CAN,CY,PETER'S,44.024722,-78.426944,560.0,-11.0,C
CPH7,   ,CAN,CY,MARKHAM STOUFFVILLE,43.882778,-79.232778,704.0,-11.0,H
CPH9,   ,CAN,CY,FORDWICH,43.888056,-80.995278,1250.0,-9.0,C
CPJ3,   ,CAN,CY,HAMILTON (MCMASTER UNIVERSITY,43.265989,-79.928922,265.0,-10.0,H
CPJ4,   ,CAN,CY,GERALDTON (DISTRICT HOSPITAL),49.723903,-86.956853,1101.0,-6.0,H
CPJ5,   ,CAN,CY,STIRLING,44.241389,-77.561667,625.0,-12.0,C
CPJ6,   ,CAN,CY,ST-PIERRE-JOLYS (CARL'S),49.436111,-96.926944,824.0,3.0,C
CPJ7,   ,CAN,CY,KINGSTON (GENERAL HOSPITAL),44.222222,-76.492778,261.0,-13.0,H
CPK2,   ,CAN,CY,BLUE YONDER,42.965833,-81.591667,780.0,-8.0,C
CPK3,   ,CAN,CY,HAMILTON (GENERAL HOSPITAL),43.261914,-79.854775,403.0,-10.0,H
CPK6,   ,CAN,CY,TORONTO (MISSISSAUGA CREDIT VA,43.561414,-79.702722,523.0,-10.0,H
CPK7,   ,CAN,CY,OTTAWA (CHILDREN'S HOSPITAL),45.401111,-75.650278,272.0,-13.0,H
CPL2,   ,CAN,CY,BRACEBRIDGE (SOUTH MUSKOKA MEM,45.05,-79.316667,850.0,-11.0,H
CPL3,   ,CAN,CY,RIDEAU VALLEY,45.1,-75.633333,286.0,-14.0,C
CPL4,   ,CAN,CY,GRAND BEND,43.289444,-81.7125,642.0,-8.0,C
CPL6,   ,CAN,CY,PARKLAND,53.474419,-113.829428,2324.0,15.0,C
CPL7,   ,CAN,CY,BOWMANVILLE (LAKERIDGE HEALTH),43.909503,-78.676517,309.0,-11.0,H
CPM3,   ,CAN,CY,POURVOIRIE MIRAGE,53.8025,-72.841389,1358.0,-19.0,C
CPM5,   ,CAN,CY,VOLK,43.994147,-79.778636,1020.0,-10.0,C
CPM7,   ,CAN,CY,BRADFORD,44.136111,-79.628889,973.0,-11.0,C
CPN3,   ,CAN,CY,MOOSE FACTORY,51.249444,-80.618889,20.0,-13.0,H
CPN5,   ,CAN,CY,LISTOWEL,43.742778,-80.991389,1232.0,-9.0,C
CPN7,   ,CAN,CY,CARLETON PLACE (DISTRICT MEML,45.141689,-76.137208,439.0,-14.0,H
CPN8,   ,CAN,CY,LONDON (PIONEER AIRPARK),43.097917,-81.234306,980.0,-9.0,C
CPP2,   ,CAN,CY,COLLINGWOOD (GENERAL AND MARIN,44.499722,-80.203333,600.0,-10.0,H
CPP6,   ,CAN,CY,YORK,43.0375,-79.8525,670.0,-10.0,C
CPP7,   ,CAN,CY,OTTAWA (CIVIC HOSPITAL),45.391667,-75.720556,265.0,-14.0,H
CPR2,   ,CAN,CY,EMBRUN,45.241111,-75.298611,230.0,-14.0,C
CPR4,   ,CAN,CY,LONDON (UNIVERSITY HOSPITAL),43.013053,-81.274381,794.0,-9.0,H
CPR5,   ,CAN,CY,WOODSTOCK (NORM BECKHAM/BOB HE,43.109722,-80.820833,1040.0,-9.0,C
CPR7,   ,CAN,CY,RICHARD W LEVAN,43.867578,-81.298561,1067.0,-9.0,C
CPR8,   ,CAN,CY,PINCHER CREEK (HOSP),49.492528,-113.947361,3754.0,14.0,H
CPS2,   ,CAN,CY,ELMHIRST'S RESORT,44.25,-78.116667,650.0,-12.0,C
CPS4,   ,CAN,CY,LUCAN,43.163333,-81.4125,960.0,-8.0,C
CPS5,   ,CAN,CY,MIMINISKA,51.604444,-88.582222,1000.0,-5.0,C
CPS6,   ,CAN,CY,CORNWALL (COMMUNITY HOSPITAL M,45.031111,-74.717778,230.0,-14.0,H
CPT2,   ,CAN,CY,KILLARNEY,45.9775,-81.494722,608.0,-10.0,C
CPT3,   ,CAN,CY,ROCKTON,43.322222,-80.176389,846.0,-10.0,C
CPT9,   ,CAN,CY,PINTENDRE,46.7575,-71.109167,270.0,-16.0,C
CPU2,   ,CAN,CY,KINCARDINE (SOUTH BRUCE GREY H,44.1875,-81.624444,700.0,-9.0,H
CPU3,   ,CAN,CY,NEW GLASGOW,42.531389,-81.606944,670.0,-8.0,C
CPU4,   ,CAN,CY,MANITOUWADGE (SANTE/HEALTH),49.128056,-85.825,1052.0,-7.0,H
CPU6,   ,CAN,CY,TYENDINAGA (MOHAWK),44.184722,-77.107778,260.0,-12.0,C
CPV2,   ,CAN,CY,CASTLEWOOD,43.958611,-80.155,1550.0,-10.0,C
CPV4,   ,CAN,CY,MANSFIELD,44.15,-80.019722,995.0,-10.0,C
CPV6,   ,CAN,CY,BARRY'S BAY (ST. FRANCIS MEML,45.482222,-77.694167,1000.0,-13.0,H
CPV7,   ,CAN,CY,POPLAR HILL,52.113403,-94.255625,1095.0,0.0,C
CPV8,KEW,CAN,CY,KEEWAYWIN,52.991056,-92.836311,990.0,-1.0,C
CPW2,   ,CAN,CY,LONDON (VICTORIA HOSPITAL),42.959167,-81.225556,875.0,-9.0,H
CPW6,   ,CAN,CY,MIDLAND (HURONIA DISTRICT HOSP,44.741667,-79.914444,775.0,-11.0,H
CPX2,   ,CAN,CY,MARATHON (WILSON MEML HOSPITAL,48.718611,-86.374722,750.0,-6.0,H
CPX6,   ,CAN,CY,PORT PERRY (LAKERIDGE HEALTH),44.105278,-78.954722,875.0,-11.0,H
CPY2,   ,CAN,CY,MILTON (DISTRICT HOSPITAL),43.498481,-79.867881,663.0,-10.0,H
CPY3,   ,CAN,CY,BEARDMORE (HEALTH CENTRE),49.608083,-87.955133,1015.0,-5.0,H
CPZ2,   ,CAN,CY,ALLISTON (STEVENSON MEML HOSPI,44.155278,-79.874167,750.0,-10.0,H
CPZ3,   ,CAN,CY,MOUNTAIN VIEW,44.069444,-77.338056,362.0,-12.0,C
CRA2,   ,CAN,CY,ROLLICK,44.140792,-79.48735,725.0,-11.0,C
CRB2,   ,CAN,CY,COTTAM,42.14,-82.652778,635.0,-7.0,C
CRB4,   ,CAN,CY,RIVIERE BONNARD,50.704444,-71.1625,1585.0,-18.0,C
CRB5,   ,CAN,CY,RIVIERE BELL,49.078889,-62.236944,94.0,-20.0,C
CRC3,   ,CAN,CY,ROSS CREEK,50.965833,-119.2255,1260.0,16.0,C
CRD2,   ,CAN,CY,COALDALE (REDNEK AIR),49.821625,-112.530667,2820.0,14.0,C
CRD3,   ,CAN,CY,RED DEER REGIONAL HOSPITAL CEN,52.261986,-113.815958,2877.0,15.0,H
CRD5,   ,CAN,CY,TRUANT,52.288611,-113.911667,3100.0,15.0,C
CRD6,   ,CAN,CY,TRUANT SOUTH,52.277778,-113.915278,3100.0,15.0,C
CRE2,   ,CAN,CY,EDZO,62.766667,-116.083611,587.0,19.0,C
CRF3,   ,CAN,CY,VILLENEUVE (ROSE FIELD),53.645556,-113.802778,2190.0,15.0,C
CRF5,   ,CAN,CY,RICHTER,52.280278,-106.683889,1700.0,11.0,C
CRG3,   ,CAN,CY,CARIGNAN (BOUTHILLIER),45.477778,-73.301389,45.0,-15.0,C
CRH2,   ,CAN,CY,CORONATION (HEALTH CENTRE),52.095975,-111.459539,2618.0,14.0,H
CRH5,   ,CAN,CY,HOSPITAL AND CARE CENTRE,52.640333,-114.247333,3066.0,15.0,H
CRL2,   ,CAN,CY,RIDEAU LAKES,44.665542,-76.398514,508.0,-13.0,C
CRL3,   ,CAN,CY,RED LAKE (MARGARET COCHENOUR M,51.013611,-93.821944,1254.0,0.0,H
CRL4,KFM,CAN,CY,KIRBY LAKE,55.355617,-110.637597,2260.0,14.0,C
CRL7,   ,CAN,CY,REINDEER LAKE,57.288114,-102.525086,1128.0,8.0,C
CRL9,   ,CAN,CY,RIVERLAND,44.312278,-76.538194,367.0,-12.0,C
CRM2,   ,CAN,CY,RIDING MOUNTAIN,50.573783,-99.360864,1016.0,5.0,C
